0;3053.52480987
100;3111.53200718
200;3130.52696334
300;3134.5206253
400;3167.5292582
500;3174.5362535
600;3184.54163983
700;3200.53282835
800;3200.53282835
900;3201.54184437
1000;3214.53495498
1100;3219.53303297
1200;3223.53555643
1300;3231.54055905
1400;3232.54384521
1500;3232.54384521
1600;3235.54195442
1700;3238.54314049
1800;3238.54314049
1900;3238.54314049
2000;3249.53929528
2100;3249.53929528
2200;3255.54203058
2300;3259.54855804
2400;3264.54708606
2500;3266.54912682
2600;3270.54499498
2700;3270.54499498
2800;3270.55011523
2900;3272.54669746
3000;3272.54865622
3100;3273.55028523
3200;3273.55049673
3300;3273.55049673
3400;3273.55049673
3500;3273.55049673
3600;3273.55049673
3700;3273.55049673
3800;3276.54865064
3900;3280.54283153
4000;3281.54844371
4100;3281.54844371
4200;3281.54844371
4300;3282.54891467
4400;3284.54974069
4500;3284.54991191
4600;3284.54991191
4700;3284.55070182
4800;3284.55101371
4900;3284.55101371
5000;3284.55101371
5100;3284.55103822
5200;3284.55103822
5300;3284.55103822
5400;3284.55196618
5500;3284.55196618
5600;3284.55196618
5700;3284.55196618
5800;3284.55196618
5900;3284.55196618
6000;3284.55196618
6100;3284.55196618
6200;3284.55196618
6300;3284.55196618
6400;3284.55196618
6500;3284.55196618
6600;3287.54573954
6700;3288.54894059
6800;3289.55140013
6900;3289.55174834
7000;3289.55188971
7100;3289.55188971
7200;3289.55192311
7300;3289.55192311
7400;3289.55192311
7500;3289.55204601
7600;3289.55204601
7700;3289.55216344
7800;3289.55216344
7900;3289.55216344
