0;3053.51763544
100;3108.53549766
200;3140.53516947
300;3193.53792759
400;3196.5410345
500;3218.53713853
600;3230.53644733
700;3237.54069727
800;3241.54427688
900;3242.54497406
1000;3242.54497406
1100;3242.54590802
1200;3242.54622052
1300;3242.54622052
1400;3242.54623754
1500;3242.54623754
1600;3242.54623754
1700;3242.54623754
1800;3242.54623754
1900;3242.54623754
2000;3242.54623754
2100;3242.54623754
2200;3242.54623754
2300;3242.54623754
2400;3242.54623754
2500;3242.54623754
2600;3242.54623754
2700;3242.54623754
2800;3242.54623754
2900;3242.54623754
3000;3242.54623754
3100;3242.54623754
3200;3242.54623754
3300;3242.54623754
3400;3242.54623754
3500;3242.54623754
3600;3242.54623754
3700;3242.54623754
3800;3242.54623754
3900;3242.54623754
4000;3242.54623754
4100;3242.54623754
4200;3242.54623754
4300;3242.54623754
4400;3242.54623754
4500;3242.54623754
4600;3242.54623754
4700;3242.54623754
4800;3242.54623754
4900;3242.54623754
5000;3242.54623754
5100;3242.54623754
5200;3242.54623754
5300;3242.54623754
5400;3242.54623754
5500;3242.54623754
5600;3242.54623754
5700;3242.54623754
5800;3242.54623754
5900;3242.54623754
6000;3242.54623754
6100;3242.54623754
6200;3242.54623754
6300;3242.54623754
6400;3242.54623754
6500;3242.54623754
6600;3242.54623754
6700;3242.54623754
6800;3242.54623754
6900;3242.54623754
7000;3242.54623754
7100;3242.54623754
7200;3242.54623754
7300;3248.54424925
7400;3248.54424925
7500;3251.54617283
7600;3255.54851
7700;3255.54851
7800;3255.54851
7900;3255.54851
