0;3066.50807912
100;3079.52259588
200;3079.5161451
300;3079.51972653
400;3079.52007206
500;3079.51716483
600;3079.52071287
700;3079.51692916
800;3079.52249559
900;3079.51950229
1000;3079.52283134
1100;3079.52168639
1200;3079.51828659
1300;3079.51953815
1400;3079.51857094
1500;3079.52256904
1600;3079.51727101
1700;3079.52201328
1800;3079.52004245
1900;3083.52717137
2000;3083.52634868
2100;3083.53043825
2200;3083.52830603
2300;3083.5290733
2400;3083.53107553
