0;3053.5182207
100;3141.54074367
200;3153.54071285
300;3168.54215975
400;3194.53887712
500;3204.55176395
600;3219.54670165
700;3245.55355035
800;3249.54982145
900;3257.55149386
1000;3259.55161266
1100;3260.55450336
1200;3260.5563506
1300;3260.5563506
1400;3260.5563506
1500;3260.5563506
1600;3260.55636387
1700;3260.55636387
1800;3264.55652924
1900;3272.55022044
2000;3280.55843339
2100;3288.55191971
2200;3291.55493823
2300;3291.56083064
2400;3291.56083064
2500;3291.5610324
2600;3291.56136951
2700;3291.56136951
2800;3291.56136951
2900;3291.56136951
3000;3291.56136951
3100;3291.56136951
3200;3291.56136951
3300;3291.56136951
3400;3291.56136951
3500;3291.56136951
3600;3291.56136951
3700;3291.56136951
3800;3291.56136951
3900;3291.56136951
4000;3291.56136951
4100;3291.56136951
4200;3291.5613797
4300;3291.5613797
4400;3291.5613797
4500;3291.5613797
4600;3291.5613797
4700;3291.5613797
4800;3291.5613797
4900;3291.5613797
5000;3291.5613797
5100;3291.5613797
5200;3291.5613797
5300;3291.5613797
5400;3291.5613797
5500;3291.5613797
5600;3291.5613797
5700;3291.5613797
5800;3291.5613797
5900;3291.5613797
6000;3291.5613797
6100;3291.5613797
6200;3291.5613797
6300;3291.5613797
6400;3291.5613797
6500;3291.5613797
6600;3291.5613797
6700;3291.5613797
6800;3297.56112838
6900;3303.56127025
7000;3307.56222841
7100;3307.56349825
7200;3307.56349825
7300;3307.56356525
7400;3307.56356525
7500;3307.56356525
7600;3307.56356525
7700;3307.56356525
7800;3307.56356525
7900;3307.56356525
8000;3307.56356525
8100;3307.56356525
8200;3307.56356525
8300;3307.56356525
8400;3307.56356525
8500;3307.56356525
8600;3307.56356525
8700;3307.56356525
8800;3311.55712038
8900;3311.55712038
9000;3311.55948265
9100;3312.56253007
9200;3313.56288701
9300;3315.56480684
9400;3315.56480684
9500;3315.56483624
9600;3315.56483624
9700;3315.56492885
9800;3315.56492885
9900;3315.56492885
10000;3315.56492885
10100;3315.56492885
10200;3315.56492885
10300;3315.56492885
10400;3315.56493722
10500;3315.56493722
10600;3315.56493722
10700;3315.56493722
10800;3315.56493722
10900;3315.56493722
11000;3315.56493722
11100;3315.56493722
11200;3315.56493722
11300;3315.56493722
11400;3315.56493722
11500;3315.56493722
11600;3315.56493722
11700;3315.56493722
11800;3315.56493722
11900;3315.56493722
12000;3315.56493722
12100;3315.56493948
12200;3315.56493948
12300;3315.56493948
12400;3315.56493948
12500;3315.56493948
12600;3317.56402295
12700;3317.56402295
12800;3317.56437322
12900;3317.56503919
13000;3317.56503919
13100;3317.56503919
13200;3317.56503919
13300;3317.56503919
13400;3317.56503919
13500;3317.56503919
13600;3317.56503919
13700;3317.56503919
13800;3319.56261026
13900;3325.55833537
14000;3325.56588559
14100;3330.56537748
14200;3331.56655901
14300;3331.56668847
14400;3331.56676558
14500;3331.56676558
14600;3331.56676558
14700;3331.56677603
14800;3331.56677603
14900;3331.56677603
15000;3331.56677603
15100;3331.56677603
15200;3331.56680834
15300;3331.56680834
15400;3331.56680834
15500;3331.56680834
15600;3331.56680834
15700;3331.56680834
15800;3331.56680834
15900;3331.56680834
16000;3331.56680834
16100;3331.56680834
16200;3331.56680834
16300;3331.56680834
16400;3331.56680834
16500;3331.56680834
16600;3331.56680834
16700;3331.56680834
16800;3331.56680834
16900;3331.56680834
17000;3331.56680834
17100;3331.56680834
17200;3331.56680834
17300;3332.56537946
17400;3332.56666301
17500;3332.56678399
17600;3332.56678399
17700;3332.56678399
17800;3332.56678399
17900;3332.56678399
18000;3332.56678399
18100;3332.56678399
18200;3332.56678399
18300;3332.56678399
18400;3332.56678399
18500;3332.56678399
18600;3332.56678399
18700;3332.56678399
18800;3332.56678399
18900;3332.56678399
19000;3332.56678399
19100;3332.56678563
19200;3332.56678563
19300;3332.56678563
19400;3332.56678563
19500;3332.56678563
19600;3332.56678563
19700;3332.56678563
19800;3332.56678563
19900;3332.56678563
