0;3066.51067556
100;3083.52169862
200;3083.52209336
300;3083.51469439
400;3083.52111476
500;3088.51736734
600;3088.51498001
700;3088.5194195
800;3097.52114598
900;3097.5212301
1000;3097.52268127
1100;3097.51680032
1200;3098.52445366
1300;3098.52364557
1400;3098.53009669
1500;3098.52870571
1600;3098.52880962
1700;3098.52822957
1800;3098.53012838
1900;3098.52887464
2000;3098.52467754
2100;3098.52994729
2200;3043.51808632
2300;3043.51813989
2400;3044.51611521
