0;3053.51868246
100;3095.52712325
200;3154.53607747
300;3186.54505811
400;3186.54505811
500;3186.54505811
600;3191.54693064
700;3194.54342718
800;3195.54248154
900;3200.54051943
1000;3205.54587086
1100;3226.54774122
1200;3234.54417075
1300;3244.54735126
1400;3244.54735126
1500;3245.54453042
1600;3246.55421031
1700;3247.54714163
1800;3247.55161196
1900;3251.55025264
2000;3252.548086
2100;3254.54642434
2200;3254.5543746
2300;3255.55335357
2400;3255.5551095
2500;3255.55532854
2600;3255.55532854
2700;3255.55532854
2800;3255.55532854
2900;3255.55532854
3000;3276.54863349
3100;3279.55072423
3200;3279.55072423
3300;3286.55349322
3400;3286.55349322
3500;3286.55349322
3600;3286.55349322
3700;3287.55113269
3800;3287.55113269
3900;3293.54912102
4000;3296.55226601
4100;3300.55365235
4200;3302.55346812
4300;3303.55157663
4400;3306.55035426
4500;3309.55318591
4600;3309.55318591
4700;3310.55339844
4800;3310.55339844
4900;3310.5608862
5000;3311.55962947
5100;3311.56060584
5200;3311.561398
5300;3311.561398
5400;3311.561398
5500;3311.561398
5600;3311.561398
5700;3311.561398
5800;3313.56071433
5900;3313.56071433
6000;3313.56071433
6100;3313.56071433
6200;3313.56071433
6300;3313.56071433
6400;3313.56071433
6500;3313.56071433
6600;3313.56071433
6700;3313.56071433
6800;3313.56071433
6900;3313.56071433
7000;3313.56071433
7100;3313.56071433
7200;3313.56071433
7300;3313.56071433
7400;3313.56071433
7500;3313.56071433
7600;3313.56071433
7700;3313.56071433
7800;3313.56090669
7900;3316.56103096
8000;3316.56103096
8100;3316.56206402
8200;3316.56228162
8300;3316.56228162
8400;3316.56228162
8500;3316.56228162
8600;3316.56228162
8700;3316.56228162
8800;3316.56228162
8900;3316.56228162
9000;3316.56228162
9100;3316.56228162
9200;3316.56228162
9300;3316.56228162
9400;3316.56228162
9500;3316.56228162
9600;3316.56228162
9700;3316.56228162
9800;3316.56228162
9900;3316.56228162
10000;3316.56228162
10100;3316.56228162
10200;3316.56228162
10300;3316.56228162
10400;3316.56228162
10500;3316.56228162
10600;3316.56228162
10700;3316.56228162
10800;3316.56228162
10900;3316.56228162
11000;3316.56228162
11100;3316.56228162
11200;3316.56228162
11300;3316.56228162
11400;3316.56228162
11500;3316.56228162
11600;3316.56228162
11700;3316.56228162
11800;3316.56228162
11900;3316.56228162
12000;3316.56228162
12100;3316.56228162
12200;3316.56228162
12300;3316.56228162
12400;3316.56228162
12500;3316.56228162
12600;3316.56228162
12700;3316.56228162
12800;3316.56228162
12900;3316.56228162
13000;3316.56228162
13100;3316.56228162
13200;3316.56228162
13300;3316.56228162
13400;3316.56228162
13500;3316.56228162
13600;3316.56228162
13700;3316.56228162
13800;3316.56228162
13900;3316.56228162
14000;3316.56228162
14100;3316.56228162
14200;3316.56228162
14300;3316.56228162
14400;3316.56228162
14500;3316.56228162
14600;3316.56228162
14700;3316.56228162
14800;3316.56228162
14900;3316.56228162
15000;3316.56228162
15100;3316.56229115
15200;3321.56130423
15300;3321.56130423
15400;3323.55784603
15500;3324.56259361
15600;3325.56245627
15700;3325.56245627
15800;3325.56245627
15900;3325.56245627
16000;3327.5584805
16100;3327.5584805
16200;3327.5584805
16300;3327.56289189
16400;3327.56352664
16500;3329.55102512
16600;3331.55726047
16700;3332.55952955
16800;3333.5603121
16900;3333.56131094
17000;3333.56213201
17100;3334.56183317
17200;3334.56183317
17300;3334.56234903
17400;3334.56234903
17500;3337.56232739
17600;3338.56066177
17700;3338.56176348
17800;3338.56265814
17900;3338.5627212
18000;3338.5627212
18100;3338.5627212
18200;3338.56279846
18300;3338.56279846
18400;3338.56279846
18500;3338.56279846
18600;3338.56279846
18700;3338.56301332
18800;3338.56301332
18900;3338.56301332
19000;3338.56301332
19100;3338.56301332
19200;3338.56301332
19300;3338.56301332
19400;3338.5630522
19500;3338.5630522
19600;3338.5630522
19700;3338.5630522
19800;3338.5630522
19900;3338.5630522
