0;3053.52285883
100;3188.54562713
200;3254.55200653
300;3293.55377537
400;3300.55800835
500;3300.55817315
600;3300.55817315
700;3300.55817315
800;3300.55823624
900;3300.55823624
1000;3300.55824181
1100;3300.55824181
1200;3300.55824181
1300;3300.55824181
1400;3300.55824181
1500;3300.55824181
1600;3300.55824181
1700;3300.55824181
1800;3300.55824426
1900;3300.55824426
2000;3300.55824426
2100;3300.55824426
2200;3300.55824426
2300;3300.55824426
2400;3300.55824426
2500;3300.55824426
2600;3300.55824426
2700;3300.55824426
2800;3300.55824426
2900;3300.55824426
3000;3300.55824426
3100;3300.55824426
3200;3300.55824426
3300;3300.55824426
3400;3300.55824426
3500;3300.55824426
3600;3300.55824426
3700;3300.55824426
3800;3300.55824426
3900;3300.55824426
4000;3300.55824426
4100;3300.55824426
4200;3300.55824426
4300;3300.55824426
4400;3300.55824426
4500;3300.55824474
4600;3300.55824474
4700;3300.55824474
4800;3300.55824474
4900;3300.55824474
5000;3300.55824474
5100;3300.55824474
5200;3300.55824474
5300;3300.55824474
5400;3300.55824785
5500;3300.55824785
5600;3300.55824785
5700;3300.55824785
5800;3300.55824785
5900;3300.55824785
6000;3300.55824785
6100;3300.55824785
6200;3300.55824785
6300;3300.55824785
6400;3300.55824785
6500;3300.55824785
6600;3300.55824785
6700;3300.55824785
6800;3300.55824785
6900;3300.55824785
7000;3300.55824785
7100;3300.55824785
7200;3300.55824785
7300;3300.55824785
7400;3300.55824785
7500;3300.55824785
7600;3300.55824785
7700;3300.55824785
7800;3300.55824785
7900;3300.55824785
